bet_name,AKB,B3,BF,BY,CE,DP,EE,FB,FR,G5,KN,LD,LS,MA,N4,OE,PP,QN,S6,SI,SK,SX,UN,VC,VT,WA,WH,timestamp
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:40:18.891373+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T01:45:41.668857+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.39,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T01:45:41.668857+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:45:41.668857+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:45:41.668857+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:45:41.668857+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:45:41.668857+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T01:51:04.377485+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.39,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T01:51:04.377485+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:51:04.377485+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:51:04.377485+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:51:04.377485+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:51:04.377485+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T01:56:29.444682+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.39,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T01:56:29.444682+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:56:29.444682+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:56:29.444682+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:56:29.444682+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T01:56:29.444682+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T02:01:52.763686+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.39,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T02:01:52.763686+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:01:52.763686+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:01:52.763686+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:01:52.763686+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:01:52.763686+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T02:07:15.135072+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.39,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T02:07:15.135072+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:07:15.135072+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:07:15.135072+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:07:15.135072+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:07:15.135072+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T02:12:37.711223+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.39,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T02:12:37.711223+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:12:37.711223+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:12:37.711223+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:12:37.711223+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:12:37.711223+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T02:18:01.309749+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.39,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T02:18:01.309749+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:18:01.309749+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:18:01.309749+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:18:01.309749+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:18:01.309749+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T02:23:24.706892+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.41,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T02:23:24.706892+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:23:24.706892+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:23:24.706892+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:23:24.706892+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:23:24.706892+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T02:28:47.677805+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.41,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T02:28:47.677805+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:28:47.677805+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:28:47.677805+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:28:47.677805+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:28:47.677805+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T02:34:10.531808+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.41,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T02:34:10.531808+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:34:10.531808+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:34:10.531808+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:34:10.531808+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:34:10.531808+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T02:39:33.642894+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.41,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T02:39:33.642894+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:39:33.642894+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:39:33.642894+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:39:33.642894+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:39:33.642894+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.67,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T02:44:56.436079+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.41,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T02:44:56.436079+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:44:56.436079+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:44:56.436079+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:44:56.436079+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:44:56.436079+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T02:50:19.429769+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.41,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T02:50:19.429769+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:50:19.429769+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:50:19.429769+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:50:19.429769+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:50:19.429769+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T02:55:42.197933+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.41,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T02:55:42.197933+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:55:42.197933+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:55:42.197933+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:55:42.197933+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T02:55:42.197933+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T03:01:05.441464+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.41,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T03:01:05.441464+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T03:01:05.441464+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T03:01:05.441464+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T03:01:05.441464+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T03:01:05.441464+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T03:06:28.841021+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.41,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T03:06:28.841021+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T03:06:28.841021+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T03:06:28.841021+00:00
Cornel West,0.0,0.0,980.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T03:06:28.841021+00:00
Chase Oliver,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T03:06:28.841021+00:00
Donald Trump,1.7,1.62,1.67,1.62,1.61,1.62,1.57,1.67,1.62,1.67,1.61,1.68,1.68,0.0,1.62,1.57,1.7,1.62,1.7,1.65,1.62,1.65,1.67,1.73,1.65,1.61,1.62,2024-11-05T03:11:51.321208+00:00
Kamala Harris,2.4,2.4,2.41,2.38,2.4,2.4,2.25,2.3,2.3,2.3,2.4,2.3,2.41,0.0,2.25,2.25,2.25,2.3,2.2,2.25,2.25,2.25,2.3,2.38,2.2,2.35,2.4,2024-11-05T03:11:51.321208+00:00
Claudia De La Cruz,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T03:11:51.321208+00:00
Jill Stein,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-05T03:11:51.321208+00:00
